SITE_ID,SITE_TYPE,VISIT_NO.x,DATE_COL,REPEAT,LON_DD.x,LAT_DD.x,ALBERS_X,ALBERS_Y,FLD_LON_DD,FLD_LAT_DD,FLD_FLAG,ST.x,STATE_NAME,CNTYNAME,EPA_REG.x,NHDNAME,LAKENAME,AREA_CAT7.x,BASINAREA_KM2,BASINAREA_HA,BASINAREA_LU_KM2,URBAN.x,ECO_LEV_3.x,ECO_L3_NAM,NUT_REG.x,NUTREG_NAME.x,ECO_NUTA.x,LAKE_ORIGIN.x,AREA_HA,SIZE_CLASS,LAKEAREA,LAKEPERIM,SLD,DEPTH_X,DEPTHMAX,ELEV_PT,HUC_2.x,HUC_8.x,REACHCODE,OmernikLevel_II,PTL,NTL,TURB,ANC,DOC,COND,CHLA,PTL_COND,NTL_COND,CHLA_COND,TURB_COND,ANC_COND,SALINITY_COND,DISTANCE_BUFR,BUFFERAREA_KM2,BUFFERAREA_HA,MISSDATA_KM2_BUFR,NLCD11_KM2_BUFR,NLCD12_KM2_BUFR,NLCD21_KM2_BUFR,NLCD22_KM2_BUFR,NLCD23_KM2_BUFR,NLCD24_KM2_BUFR,NLCD31_KM2_BUFR,NLCD32_KM2_BUFR,NLCD41_KM2_BUFR,NLCD42_KM2_BUFR,NLCD43_KM2_BUFR,NLCD51_KM2_BUFR,NLCD52_KM2_BUFR,NLCD71_KM2_BUFR,NLCD72_KM2_BUFR,NLCD73_KM2_BUFR,NLCD74_KM2_BUFR,NLCD81_KM2_BUFR,NLCD82_KM2_BUFR,NLCD90_KM2_BUFR,NLCD91_KM2_BUFR,NLCD92_KM2_BUFR,NLCD93_KM2_BUFR,NLCD94_KM2_BUFR,NLCD95_KM2_BUFR,NLCD96_KM2_BUFR,NLCD97_KM2_BUFR,NLCD98_KM2_BUFR,NLCD99_KM2_BUFR,LANDUSE_KM2_BUFR,PCT_OPENH20_BUFR,PCT_ICESNOW_BUFR,PCT_WATER_BUFR,PCT_DEVOPEN_BUFR,PCT_DEVLOW_BUFR,PCT_DEVMED_BUFR,PCT_DEVHIGH_BUFR,PCT_DEVELOPED_BUFR,PCT_BARREN_BUFR,PCT_DECID_BUFR,PCT_CONIF_BUFR,PCT_MIXED_BUFR,PCT_FOREST_BUFR,PCT_SHRUBLAND_BUFR,PCT_GRASS_BUFR,PCT_PASTURE_BUFR,PCT_CROPS_BUFR,PCT_AGRIC_BUFR,PCT_WDYWET_BUFR,PCT_EMHERBWET_BUFR,PCT_WETLAND_BUFR,NLCD11_KM2_BSN,NLCD12_KM2_BSN,NLCD21_KM2_BSN,NLCD22_KM2_BSN,NLCD23_KM2_BSN,NLCD24_KM2_BSN,NLCD31_KM2_BSN,NLCD32_KM2_BSN,NLCD41_KM2_BSN,NLCD42_KM2_BSN,NLCD43_KM2_BSN,NLCD51_KM2_BSN,NLCD52_KM2_BSN,NLCD71_KM2_BSN,NLCD72_KM2_BSN,NLCD73_KM2_BSN,NLCD74_KM2_BSN,NLCD81_KM2_BSN,NLCD82_KM2_BSN,NLCD90_KM2_BSN,NLCD91_KM2_BSN,NLCD92_KM2_BSN,NLCD93_KM2_BSN,NLCD94_KM2_BSN,NLCD95_KM2_BSN,NLCD96_KM2_BSN,NLCD97_KM2_BSN,NLCD98_KM2_BSN,NLCD99_KM2_BSN,LANDUSE_KM2_BSN,PCT_OPENH20_BSN,PCT_ICESNOW_BSN,PCT_WATER_BSN,PCT_DEVOPEN_BSN,PCT_DEVLOW_BSN,PCT_DEVMED_BSN,PCT_DEVHIGH_BSN,PCT_DEVELOPED_BSN,PCT_BARREN_BSN,PCT_DECID_BSN,PCT_CONIF_BSN,PCT_MIXED_BSN,PCT_FOREST_BSN,PCT_SHRUBLAND_BSN,PCT_GRASS_BSN,PCT_PASTURE_BSN,PCT_CROPS_BSN,PCT_AGRIC_BSN,PCT_WDYWET_BSN,PCT_EMHERBWET_BSN,PCT_WETLAND_BSN,BasinAreaToLakeArea_HA,LakePerimToLakeArea,mean.pct.imp_BUFR.1,mean.pct.imp_BSN,pixels.w.impsurf_BSN,roadlen_BUFR,roadDens_BUFR,roadlen_BSN,roadDens_BSN,mean.min.dist_inBUFR,mean.min.dist_inBSN,elev_stdev,elev_maxmin,maxmin_elev_BUFR,stdev_elev_BUFR,mean.pct.imp_BUFR,pixels.w.impsurf_BUFR,Class,Class3,Unstratified.1,ResTime,SedToVolRatio
NLA06608-2438,PROB_Lake,1,9/11/07,,-119.5634013,42.06680514,-1916837.128,750462.8992,-119.56076,42.06732,,OR,Oregon,LAKE,Region_10,,Piute Reservoir,"(20,50]",116.5648829,11656.48829,116.5648829,NO,80,Northern Basin and Range,III,Xeric West,III,MAN-MADE,27.05486464,02:>10-50 ha,0.270548646,3.72441736,2.019903992,1.7,1.7,1636.22,17,17120008,1.71E+13,10.1,636,1674,152,1510.6,13,152,4.64,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,1.003,100.3,0,0.129,0,0,0,0,0,0,0,0,0,0,0,0.803,0.008,0,0,0,0,0,0,0,0,0,0,0.063,0,0,0,0,1.003,12.9,0,12.9,0,0,0,0,0,0,0,0,0,0,80.1,0.8,0,0,0,0,6.3,6.3,0.241,0,0.526,0.005,0,0,0.307,0,0,0.007,0,0,114.549,0.142,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,116.557,0.2,0,0.2,0.5,0,0,0,0.5,0.3,0,0,0,0,98.3,0.1,0,0,0,0,0.7,0.7,430.8462986,0.137661652,0.299903568,0.080698741,0.012792709,1.306713451,1.41E-12,92.42997,0.792948736,261.607908,250.0865766,176.52657,743.8155,27.9022,5.945168,0.299903568,0.029893925,ST,ST,1,26,2.000026
NLA06608-2704,PROB_Lake,1,9/11/07,,-100.1852787,35.8844838,-374358.4913,-172739.2466,-100.18726,35.88363,,TX,Texas,HEMPHILL,Region_6,Lake Marvin,Lake Marvin,"(20,50]",114.868402,11486.8402,114.868402,NO,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,22.66604723,02:>10-50 ha,0.226660472,1.85353901,1.098269452,2.9,2.9,690.11,11,11090106,1.11E+13,9.4,105,1672,52.2,5013.1,10.95,687,25.88,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,0.672,67.2,0,0.204,0,0,0,0,0,0,0,0,0.007,0.037,0,0.256,0.048,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.672,30.4,0,30.4,0,0,0,0,0,0,0,1,5.5,6.5,38.1,7.1,0,0,0,17.9,0,17.9,0.351,0,0.043,0.016,0,0,0.152,0,0,0.014,0.056,0,31.118,82.884,0,0,0,0,0,0.235,0,0,0,0,0,0,0,0,0,114.869,0.3,0,0.3,0,0,0,0,0,0.1,0,0,0,0,27.1,72.2,0,0,0,0.2,0,0.2,506.7862113,0.081776015,0.813504823,0.142706366,0.023127572,2.230076029,3.97E-12,85.16704,0.74143141,167.6560571,154.0432725,22.544313,98.87984,26.90015,5.6463733,0.813504823,0.11414791,ST,ST,1,57,1.25005
NLA06608-TX:10,REF_Lake,1,9/11/07,,-98.408858,30.751822,-230031.249,-750996.6666,-98.371706,30.744171,,TX,Texas,BURNET,Region_6,,Inks Lake,,76543.81517,7654381.517,76543.81517,YES,30,Edwards Plateau,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,9132.195666,06:>5000 ha,91.32195666,167.9776518,4.958598787,8.3,8.3,270.79,12,12090201,1.21E+13,9.4,63,767,4.97,2743.5,4.89,417,33.55,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,7.412,741.2,0,3.353,0,0.734,0.1,0.02,0.012,0,0,0.518,0.838,0,0,1.261,0.571,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,7.412,45.2,0,45.2,9.9,1.3,0.3,0.2,11.7,0,7,11.3,0,18.3,17,7.7,0,0,0,0.1,0,0.1,318.332,0,1354.152,324.88,99.232,39.126,132.517,0,882.688,1776.144,7.079,0,47255.034,13427.479,0,0,0,326.51,10444.059,68.222,0,0,0,0,88.383,0,0,0,0,76543.837,0.4,0,0.4,1.8,0.4,0.1,0.1,2.4,0.2,1.2,2.3,0,3.5,61.7,17.5,0.4,13.6,14,0.1,0.1,0.2,838.1753739,0.018394005,2.558156028,NA,NA,32.63530205,6.41E-12,NA,NA,109.0447017,109.0344105,NA,NA,44.44375,8.388438,2.558156028,0.312056738,STLA,STLA,1,55,0.375
NLA06608-1164,PROB_Lake,1,9/11/07,,-96.55493352,35.20544322,-50096.4885,-256850.7415,-96.55492,35.205386,,OK,Oklahoma,SEMINOLE,Region_6,Sportsman Lake,Sportsman Lake,>100,32.74993152,3274.993152,32.74993152,NO,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,147.7387512,04:>100-500 ha,1.477387512,20.62588607,4.786967407,8.8,8.8,262.71,11,11100302,1.11E+13,9.4,23,424,9.95,680.1,6.74,169,8.08,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,4.794,479.4,0,1.492,0,0.094,0,0,0,0,0,2.978,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.794,31.1,0,31.1,2,0,0,0,2,0,62.1,0,0,62.1,0,4.8,0,0,0,0,0,0,1.733,0,1.298,0.005,0.013,0,0,0,20.644,0,0,0,0,7.538,0,0,0,1.33,0.194,0,0,0,0,0,0,0,0,0,0,32.755,5.3,0,5.3,4,0,0,0,4,0,63,0,0,63,0,23,4.1,0.6,4.7,0,0,0,22.16746199,0.139610535,0.088654971,0.209653092,0.04147813,4.394293913,1.14E-12,52.01488,1.588243982,471.6720321,406.8214191,0.7698241,3.70567,25.08685,5.7415037,0.088654971,0.029707602,ST,ST,0,594,0.328005
NLA06608-MN:22-0074,REF_Lake,1,9/11/07,,-94.078777,43.8192,153932.5187,708923.7087,-94.07808,43.82104,,MN,Minnesota,FARIBAULT,Region_5,,Bass Lake,,2.077998238,207.7998238,2.077998238,NO,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,79.38929403,03:>50-100 ha,0.79389294,3.360833817,1.064047796,5.5,5.5,314.26,7,7020011,7.02E+12,9.2,62,1175,13.9,3129.3,8.59,369,47.95,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,1.47,147,0,0.8,0,0.173,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0.142,0.301,0,0,0,0,0.036,0,0,0,0,1.47,54.4,0,54.4,11.8,0,0,0,11.8,0,0,0,0,0,0,1.2,0,9.7,9.7,20.5,2.4,22.9,0.798,0,0.234,0,0,0,0,0,0,0,0,0,0,0.053,0,0,0,0,0.702,0.267,0,0,0,0,0.023,0,0,0,0,2.077,38.4,0,38.4,11.3,0,0,0,11.3,0,0,0,0,0,0,2.6,0,33.8,33.8,12.8,1.1,13.9,2.617479174,0.04233359,1.857588358,NA,NA,5.662872731,6.59E-12,NA,NA,79.22539518,79.22539484,NA,NA,5.7416,2.0727787,1.857588358,0.228690229,SE,HWSE,1,1454,0.60003
NLA06608-1735,PROB_Lake,1,9/11/07,,-93.43654813,30.83484459,244541.6365,-741384.9482,-93.43737,30.83534,,LA,Louisiana,BEAUREGARD,Region_6,,,"(4,10]",1.47093008,147.093008,1.47093008,NO,35,South Central Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,6.415677321,01: <10 ha,0.064156773,1.20514735,1.342189886,2.6,2.6,49.92,12,12010005,1.20E+13,8.3,60,679,7.27,96.2,9.32,28,62,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,0.401,40.1,0,0.058,0,0,0,0,0,0,0,0,0.273,0.005,0,0,0,0,0,0,0,0,0.059,0,0,0,0,0.006,0,0,0,0,0.401,14.5,0,14.5,0,0,0,0,0,0,0,68.1,1.2,69.3,0,0,0,0,0,14.7,1.5,16.2,0.056,0,0.006,0.02,0,0,0,0,0,0.959,0.056,0,0.053,0,0,0,0,0.185,0.105,0.025,0,0,0,0,0.006,0,0,0,0,1.471,3.8,0,3.8,0.4,1.4,0,0,1.8,0,0,65.2,3.8,69,3.6,0,12.6,7.1,19.7,1.7,0.4,2.1,22.92712065,0.187844134,0,2.509070295,0.099395314,0.166568788,4.40E-13,2.64449,1.797835036,369.1908239,320.6291866,9.596494,64.604963,5.722053,2.1953237,0,0,ST,ST,1,0,NA
NLA06608-1825,PROB_Lake,1,9/11/07,,-81.65126772,27.94018842,1412018.734,-958627.9832,-81.651053,27.946473,,FL,Florida,POLK,Region_4,"Myrtle, Lake",Lake Myrtle,>100,9.192488241,919.2488241,9.192488241,YES,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,NATURAL,166.2937444,04:>100-500 ha,1.662937444,5.992036834,1.310785372,3.6,3.6,35.69,3,3100101,3.10E+12,8.5,45,839,9.27,126.8,12.15,177,16.2,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,2.862,286.2,0,1.152,0,0.366,0.027,0,0,0,0,0,0.03,0,0,0,0.032,0,0,0,0.532,0,0.385,0,0,0,0,0.338,0,0,0,0,2.862,40.3,0,40.3,12.8,0.9,0,0,13.7,0,0,1,0,1,0,1.1,18.6,0,18.6,13.5,11.8,25.3,2.697,0,2.13,0.653,0.233,0.011,0.014,0,0,0.077,0,0,0,0.248,0,0,0,0.69,0.819,1.029,0,0,0,0,0.587,0,0,0,0,9.188,29.3,0,29.3,23.2,7.1,2.5,0.1,32.9,0.2,0,0.8,0,0.8,0,2.7,7.5,8.9,16.4,11.2,6.4,17.6,5.527861721,0.036032846,0,6.880145848,0.331510233,NA,NA,47.71889,5.191074451,NA,1067.744231,17.361576,100.52906,0.52565,0.196233,0,0,NA,NA,1,537,0.967751
NLA06608-ALSC:020149,REF_Lake,1,9/11/07,,-74.401491,44.348811,1702471.153,960718.2886,-74.394039,44.352788,,NY,New York,FRANKLIN,Region_2,,Long Pond,,24.24263595,2424.263595,24.24263595,NO,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,140.5356401,04:>100-500 ha,1.405356401,12.75525227,3.035224942,16.1,16.1,487.95,2,2010006,2.01E+12,5.3,5,191,0.752,139.7,3.36,29,3.27,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,3.609,360.9,0,1.581,0,0,0,0,0,0,0,1.045,0.761,0.051,0,0.009,0,0,0,0,0,0,0.148,0,0,0,0,0.014,0,0,0,0,3.609,43.8,0,43.8,0,0,0,0,0,0,29,21.1,1.4,51.5,0.2,0,0,0,0,4.1,0.4,4.5,4.812,0,0.07,0,0,0,0,0,11.12,5.245,0.665,0,0.187,0,0,0,0,0.008,0,1.931,0,0,0,0,0.202,0,0,0,0,24.24,19.8,0,19.8,0.3,0,0,0,0.3,0,45.9,21.6,2.7,70.2,0.8,0,0,0,0,8,0.8,8.8,17.25016938,0.09076169,0,NA,NA,0.112070699,4.02E-14,NA,NA,2250.378968,1149.373659,NA,NA,27.30564,7.325636,0,0,STLA,STLA,0,226,0.182709
NLA06608-2726,PROB_Lake,1,9/12/07,,-121.7665432,43.71378677,-2042558.212,974217.514,-121.7663,43.71219,,OR,Oregon,DESCHUTES,Region_10,,South Twin Lake,"(20,50]",0.885842453,88.5842453,0.885842453,NO,9,Eastern Cascades Slopes and Foothills,II,Western Forested Mountains,II,NATURAL,40.86697904,02:>10-50 ha,0.40866979,2.309861209,1.019282777,15.2,15.2,1321.96,17,17070301,1.71E+13,6.2,5,191,0.61,1485.2,2.45,152,1.18,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,0.898,89.8,0,0.402,0,0,0,0,0,0.017,0,0,0.477,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898,44.8,0,44.8,0,0,0,0,0,1.9,0,53.1,0,53.1,0.2,0,0,0,0,0,0,0,0.401,0,0,0,0,0,0.015,0,0,0.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882,45.3,0,45.3,0,0,0,0,0,1.7,0,52.6,0,52.6,0,0,0,0,0,0,0,0,2.167624018,0.056521457,0.865800866,0.411721612,0.079120879,3.118503996,5.01E-12,0.8335811,0.941004764,188.4202194,182.0004488,44.435192,164.0345,10.0654,5.517141,0.865800866,0.163059163,SE,HWSE,0,924,0.208305
NLA06608-0713,PROB_Lake,1,9/12/07,,-120.0976296,39.40384918,-2034180.969,472681.4859,-120.09779,39.40273,,CA,California,NEVADA,Region_9,Boca Reservoir,Boca Reservoir,>100,426.6587385,42665.87385,426.6587385,NO,5,Sierra Nevada,II,Western Forested Mountains,II,MAN-MADE,385.8954529,04:>100-500 ha,3.858954529,21.29408945,3.057872064,11,11,1709.58,16,16050102,1.61E+13,6.2,7,138,1.86,662,2.01,71,1.65,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,7.138,713.8,0,1.809,0,0.075,0.167,0.005,0,0.04,0,0,0.561,0,0,3.575,0.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.138,25.3,0,25.3,1.1,2.3,0.1,0,3.5,0.6,0,7.9,0,7.9,50.1,12.7,0,0,0,0,0,0,17.205,0,3.453,0.753,0.005,0,1.464,0,0.037,259.107,0,0,125.51,15.327,0,0,0,0,0,0,0,0,0,0,3.785,0,0,0,0,426.646,4,0,4,0.8,0.2,0,0,1,0.3,0,60.7,0,60.7,29.4,3.6,0,0,0,0,0.9,0.9,110.5632977,0.05518098,2.756258857,0.562847025,0.043963372,21.16124741,5.55E-12,714.5479,1.674752759,91.586993,91.06707818,13.908377,46.31229,96.9949,18.298565,2.756258857,0.122342938,STLA,STLA,1,41,0.285727
NLA06608-0785,PROB_Lake,1,9/12/07,,-119.5708717,46.87138943,-1786076.44,1269310.342,-119.576823,46.872905,,WA,Washington,GRANT,Region_10,,Red Rock Lake,"(50,100]",104.7899625,10478.99625,104.7899625,NO,10,Columbia Plateau,III,Xeric West,III,MAN-MADE,50.94571043,03:>50-100 ha,0.509457104,6.023460541,2.380604917,7.5,7.5,210.96,17,17020015,1.70E+13,10.1,15,2621,2.15,3050.3,2.52,406,6.57,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,1.709,170.9,0,0.606,0,0,0,0,0,0,0,0,0,0,0,0.956,0.031,0,0,0,0,0,0.006,0,0,0,0,0.11,0,0,0,0,1.709,35.5,0,35.5,0,0,0,0,0,0,0,0,0,0,55.9,1.8,0,0,0,0.4,6.4,6.8,1.011,0,2.534,2.1,0.24,0.015,0,0,0,0,0,0,12.457,0.212,0,0,0,26.352,58.514,0.577,0,0,0,0,0.778,0,0,0,0,104.79,1,0,1,2.4,2,0.2,0,4.6,0,0,0,0,0,11.9,0.2,25.1,55.8,80.9,0.6,0.7,1.3,205.6894714,0.118232929,0.039859834,0.9831405,0.044039673,0.44723279,2.18E-13,234.539385,2.238186667,1776.2615,618.8893392,7.982217,34.53593,44.51507,18.42171,0.039859834,0.00087604,ST,ST,1,107,0.428636
NLA06608-0560,PROB_Lake,1,9/12/07,,-101.6607655,35.61858883,-507972.0926,-195620.5233,-101.55478,35.71164,,TX,Texas,MOORE,Region_6,Lake Merideth,Lake Meredith,>100,51513.01999,5151301.999,51513.01999,YES,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,6559.392801,06:>5000 ha,65.59392801,173.4237312,6.0404845,13.8,13.8,894.9,11,11090106,1.11E+13,9.4,27,532,8.15,3515.8,4.75,3256,12.96,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,0.001798644,94.752,9475.2,0,32.606,0,0.161,0.266,0.032,0,0.213,0,0.031,0.005,0,0,35.228,12.187,0,0,0,0,0,5.646,0,0,0,0,8.377,0,0,0,0,94.752,34.4,0,34.4,0.2,0.3,0,0,0.5,0.2,0,0,0,0,37.2,12.9,0,0,0,6,8.8,14.8,171.506,0.07,365.973,81.022,14.583,6.926,50.285,0,205.997,5408.321,17.372,0,12519.372,30383.69,0,0,0,48.694,2022.437,65.594,0,0,0,0,151.259,0,0,0,0,51513.101,0.3,0,0.3,0.7,0.2,0,0,0.9,0.1,0.4,10.5,0,10.9,24.3,59,0.1,3.9,4,0.1,0.3,0.4,785.3321421,0.026438992,0.722396078,0.208058225,0.0326557,38.41038878,1.11E-12,51860.89518,1.00675315,477.9955928,347.1891018,6.8388004,23.0598,101.8704,16.62833,0.722396078,0.04475043,STLA,STLA,1,289,0.225565
NLA06608-0204,PROB_Lake,1,9/12/07,,-99.24197456,35.43592446,-291733.5443,-226224.9449,-99.23938,35.42553,Not in NHD Lake Polygon,OK,Oklahoma,WASHITA,Region_6,,Turkey Creek Site 6 Reservoir,"(20,50]",32.85654382,3285.654382,32.85654382,NO,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,35.7705532,02:>10-50 ha,0.357705532,3.250577621,1.533178713,2.6,2.6,547.83,11,11130302,1.11E+13,9.4,125,1355,22.4,3494.3,7.26,422,68.85,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,1.02,102,0,0.291,0,0.051,0,0,0,0,0,0,0,0.041,0,0.133,0.337,0,0,0,0,0.161,0.006,0,0,0,0,0,0,0,0,0,1.02,28.5,0,28.5,5,0,0,0,5,0,0,0,4,4,13,33,0,15.8,15.8,0.6,0,0.6,0.312,0,1.744,0.704,0.027,0.005,0.023,0,0,0,0.499,0,4.199,6.449,0,0,0,0,18.871,0.022,0,0,0,0,0,0,0,0,0,32.855,0.9,0,0.9,5.3,2.1,0.1,0,7.5,0.1,0,0,1.5,1.5,12.8,19.6,0,57.4,57.4,0.1,0,0.1,91.85360829,0.090873004,0.365168539,0.669691781,0.067094749,1.028137762,1.28E-12,99.82506,3.038209173,316.2055988,307.8279099,23.942919,126.47415,15.65634,4.1733007,0.365168539,0.114606742,ST,ST,1,65,1.250032
NLA06608-2076,PROB_Lake,1,9/12/07,,-93.42662016,35.15138649,232447.954,-259898.8411,-93.42634,35.15008,,AR,Arkansas,YELL,Region_6,Spring Lake,Spring Lake,"(20,50]",44.04446039,4404.446039,44.04446039,NO,37,Arkansas Valley,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,35.10524886,02:>10-50 ha,0.351052489,3.915795531,1.864356865,11.6,11.6,156.34,11,11110204,1.11E+13,8.4,11,124,3.33,178.2,2.08,30,3.59,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,1.134,113.4,0,0.332,0,0.109,0,0,0,0,0,0.067,0.374,0.242,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1.134,29.3,0,29.3,9.6,0,0,0,9.6,0,5.9,33,21.3,60.2,0,0,0,0,0,0.9,0,0.9,0.346,0,1.31,0,0,0,0,0,11.285,23.916,6.876,0,0.076,0.203,0,0,0,0,0.034,0.01,0,0,0,0,0,0,0,0,0,44.056,0.8,0,0.8,3,0,0,0,3,0,25.6,54.3,15.6,95.5,0.2,0.5,0,0.1,0.1,0,0,0,125.4640312,0.111544446,1.258291457,0.283191026,0.026354707,5.007815368,5.58E-12,83.26258,1.890420494,97.91694261,94.30943964,22.41412,117.681658,27.08736,9.19254,1.258291457,0.125628141,ST,ST,0,34,0.253815
NLA06608-MN:74-0023,REF_Lake,1,9/12/07,,-93.349755,43.891574,212105.1588,718398.5443,-93.34809,43.8916,,MN,Minnesota,STEELE,Region_5,,Beaver Lake,,1.34638948,134.638948,1.34638948,NO,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,38.52653487,02:>10-50 ha,0.385265349,2.675849167,1.216120816,8,8,366.72,7,7040002,7.04E+12,9.2,34,880,5.06,2637.8,6.45,318,13.54,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,0.947,94.7,0,0.4,0,0.232,0.005,0.005,0,0,0,0,0.006,0,0,0,0.019,0,0,0,0,0.152,0.121,0,0,0,0,0.007,0,0,0,0,0.947,42.2,0,42.2,24.5,0.5,0.5,0,25.5,0,0,0.6,0,0.6,0,2,0,16.1,16.1,12.8,0.7,13.5,0.397,0,0.199,0,0,0,0,0,0,0.006,0,0,0,0.066,0,0,0,0,0.537,0.134,0,0,0,0,0.008,0,0,0,0,1.347,29.5,0,29.5,14.8,0,0,0,14.8,0,0,0.4,0,0.4,0,4.9,0,39.9,39.9,10,0.6,10.6,3.49470692,0.069454706,3.316892725,NA,NA,5.374922043,7.32E-12,NA,NA,42.48758898,42.48758898,NA,NA,16.49082,2.3935075,3.316892725,0.34648582,SE,HWSE,1,2180,0.400092
