SITE_ID,VISIT_NO,lon_dd,lat_dd,trophic_cat,tp_ugl,chla_ugl,mic_ppb,tn_ugl,P_net_kgha,P_crop_kgha,P_fert_kgha,P_manu_kgha,prec_tot_ann_mm,prec_tot_mon_1_mm,prec_tot_mon_2_mm,prec_tot_mon_3_mm,prec_tot_mon_4_mm,prec_tot_mon_5_mm,prec_tot_mon_6_mm,prec_tot_mon_7_mm,prec_tot_mon_8_mm,prec_tot_mon_9_mm,prec_tot_mon_10_mm,prec_tot_mon_11_mm,prec_tot_mon_12_mm,chla_log,mic_log,P_crop_log,P_fert_log,P_manu_log,tn_log,tp_log,prec_tot_ann_log,DATE_COL,MONTH_COL,prec_tot_mon_s_0_mm,prec_tot_mon_s_1_mm,prec_tot_mon_s_2_mm,prec_tot_mon_s_3_mm,prec_tot_mon_s_4_mm,cybv_um3ml,cybv_log,totbv_u3ml,cypro,temp_surf,temp_mean,temp_bot,strat_thermod_m,strat_buoy_freq_s2,strat_thermod_log,strat_surfminbot
NLA12_ND-145,1,-99.73041,47.07976,EUTROPHIC,91.0,20.36923077,0.6652,1373.0,-15.2255453593,26.6664658018,11.1923023554,0.248618233255,401.219602376,4.38319656253,10.6626319587,7.80983924866,76.2880333364,55.9413350224,64.8440189958,51.0609552264,47.0276803076,3.73284000158,53.8208504617,15.7670942247,9.88112702966,3.01402546664,-0.407667531663,3.28340681354,2.41522625231,-1.39183675885,7.22475340577,4.51085950652,5.99450891426,2012-08-06,8,47.0276803076,51.0609552264,64.8440189958,55.9413350224,76.2880333364,183217.1675,12.1184274359,3530698.6322,0.0518926100996,21.6,21.54,21.4,2.25,0.000435115751591,0.810930216216,0.2
NLA12_ND-146,1,-100.43278,48.91442,MESOTROPHIC,128.0,24.96,0.09761,2693.0,-4.83926973825,18.0614803049,13.2094335138,0.0127778013487,466.773979306,14.4609141946,7.99565601349,28.1128295362,50.2794319987,43.6119689941,103.908845365,26.2984065711,57.9907524586,7.4928560257,55.9631849229,56.3348479271,14.3242852986,3.2172745435,-2.3267753318,2.89378151057,2.58093123448,-4.36004588328,7.89841109281,4.85203026392,6.14584515616,2012-06-12,6,103.908845365,43.6119689941,50.2794319987,28.1128295362,7.99565601349,92712.5985,11.4372596485,2047217.6228,0.0452871240788,16.24,16.054,15.9,1.06342276619,0.000445576119282,0.0614927307267,0.34
NLA12_ND-149,1,-99.07875,47.06883,EUTROPHIC,1254.0,164.0,1.47175,6200.0,-0.768950396233,4.97479150667,4.16428971593,0.0415516057593,381.728931581,2.93245037848,12.9738893726,8.62414512851,61.6195987869,59.116580023,61.6275386973,43.621904869,53.3309738501,5.54726632075,50.4737010761,13.2228269035,8.63805617528,5.09986642782,0.386452168926,1.60438346152,1.42654572469,-3.18081911199,8.73230457103,7.13409372119,5.94471075353,2012-07-25,7,43.621904869,61.6275386973,59.116580023,61.6195987869,8.62414512851,41093403.7626,17.5313581742,41585000.6622,0.988178504466,25.4,25.3166666667,25.2,3.4,0.00031813972342,1.22377543162,0.2
NLA12_ND-151,1,-100.39759,47.27329,OLIGOTROPHIC,272.0,48.96,1.7753,3125.0,-23.5387864133,45.1681094043,21.4243959997,0.204925185767,422.165986668,2.94229775667,10.6167947564,11.078504985,74.9273182998,57.1085112786,65.1553721974,42.0158581355,57.763337332,4.25740062066,55.764175884,25.5744430344,14.9619723873,3.8910036382,0.573969422731,3.81039129367,3.06453027271,-1.58511031393,8.04718956217,5.6058020663,6.04539857004,2012-06-20,6,65.1553721974,57.1085112786,74.9273182998,11.078504985,10.6167947564,2422171.2678,14.700174914,2457867.0418,0.985476930447,18.365,18.34,18.33,1.66665592188,0.00036950462107,0.510819176873,0.035
NLA12_ND-155,1,-102.13628,48.35502,MESOTROPHIC,3590.0,0.708,0.87197,5119.0,-1.2447457875,15.9255374737,14.6705952908,0.0101960720895,401.869038632,9.17672984987,13.0184060142,14.2548729437,74.8962767369,65.3900398498,85.3920028683,16.5741752958,18.6593840135,6.06310295116,43.7515195607,38.9065514996,15.7859770482,-0.345311185288,-0.137000259335,2.7679239512,2.68584517012,-4.58575272212,8.54071438646,8.18590748148,5.99612626099,2012-06-20,6,85.3920028683,65.3900398498,74.8962767369,14.2548729437,13.0184060142,90429.2942,11.4123235448,100958.8131,0.895704806973,17.2,17.2,17.2,0.25,-0.0,-1.38629436112,0.0
NLA12_ND-156,1,-99.23613,47.1813,EUTROPHIC,432.0,78.56,2.09514,3590.0,-2.86579854964,18.5405331143,15.5198768174,0.154858534574,393.057262331,3.13012814906,11.5872983138,7.91240744975,60.9115988628,59.6599222956,68.7226118069,44.392672492,54.1667045295,5.75980735248,56.0113136209,12.1479066664,8.65489079145,4.36386266405,0.739620376917,2.91995931454,2.7421215777,-1.86524325898,8.18590748148,6.06842558824,5.97395530693,2012-08-13,8,54.1667045295,44.392672492,68.7226118069,59.6599222956,60.9115988628,15485500.7149,16.5554147063,15568098.3437,0.994694430432,20.46,20.41125,20.26,4.1,0.000926454729096,1.41098697371,0.2
NLA12_ND-160,1,-99.77033,47.17379,EUTROPHIC,53.0,7.24,0.10947,1981.0,-33.1744915749,58.1027755787,24.3865773889,0.541706933305,401.67539776,4.39084771872,10.4724452794,8.14211964011,78.4609728873,55.8571720421,64.9467642903,48.1218030572,48.95250386,3.95691063404,52.890683794,14.5614848912,10.9216896653,1.9796212064,-2.21210473987,4.06221343516,3.19403287392,-0.61303013724,7.5913570467,3.97029191355,5.99564429418,2012-07-31,7,48.1218030572,64.9467642903,55.8571720421,78.4609728873,8.14211964011,21728.5733,9.98638341532,1194960.4746,0.0181835079585,24.7,24.68,24.6,2.3,0.00041474904508,0.832909122935,0.1
NLA12_ND-162,1,-99.92899,48.55068,MESOTROPHIC,88.0,21.6,2.3696,1958.0,-10.4939417719,49.11564203,37.8823693556,0.739330273728,420.02320511,14.6841103816,9.37287353277,21.9566731703,49.8365393007,36.9960915375,91.2056705463,28.4977972913,42.9603051925,7.73900598168,56.0700831914,46.795119983,13.9089350009,3.07269331469,0.862721164531,3.89417755902,3.63448581535,-0.302010538079,7.57967882309,4.47733681448,6.04030996001,2012-06-13,6,91.2056705463,36.9960915375,49.8365393007,21.9566731703,9.37287353277,2809307.6297,14.8484486158,6103863.9387,0.460250696594,17.07,16.81,16.5,1.32564517624,0.00077667536956,0.281899266393,0.57
NLA12_ND-163,1,-104.02715,46.54297,HYPEREUTROPHIC,138.0,27.2,4.80321,1953.0,-0.0,0.0,0.0,0.0,291.211822182,0.989344835281,13.0399675369,1.2680670023,59.9090107679,47.1533789933,27.8723709881,56.2911179066,14.2641336024,4.71656513214,38.9392747879,14.7232683003,12.0453223288,3.3032169733,1.5692844444,-inf,-inf,-inf,7.57712193088,4.92725368516,5.67405091365,2012-06-14,6,27.8723709881,47.1533789933,59.9090107679,1.2680670023,13.0399675369,7359621.9933,15.8115191298,9234579.9198,0.796963376485,17.7,17.7,17.7,0.25,-0.0,-1.38629436112,0.0
NLA12_ND-164,1,-99.12896,47.13834,MESOTROPHIC,333.0,39.4893617,0.60725,3373.0,-8.51618693352,55.0962124912,46.1198405514,0.460187345982,387.646931738,3.13441216946,12.0753705353,8.12408459187,60.1303486526,56.5288365781,67.7432783842,42.505277887,53.3535804451,6.36976981163,54.8619581461,13.8652286828,8.95478585362,3.67603131158,-0.4988147111,4.00908097498,3.83124323814,-0.776121598538,8.12355783506,5.80814248998,5.9600949556,2012-07-25,7,42.505277887,67.7432783842,56.5288365781,60.1303486526,8.12408459187,9838670.7444,16.101831173,10668197.3139,0.922243042091,25.25,25.2285714286,25.2,1.6,0.000254511778736,0.470003629246,0.05
NLA12_ND-167,1,-100.81129,47.39733,EUTROPHIC,322.0,42.576,0.3041,3775.0,-0.68085664987,46.9172315326,45.989259207,0.247117784055,426.389052824,3.66289111557,12.2194309333,12.503690967,81.948994833,58.4763233718,67.2695185546,40.6353780238,46.3835824013,4.33264451572,55.8344748882,25.7126041114,17.4095191082,3.75129071424,-1.1903986843,3.84838501805,3.82840787372,-1.39789019749,8.23615566168,5.77455154554,6.05535219903,2012-06-28,6,67.2695185546,58.4763233718,81.948994833,12.503690967,12.2194309333,25078395.0161,17.0375172771,25100123.5894,0.999134324051,21.7,21.6833333333,21.6,3.25,0.000439141096321,1.17865499634,0.1
NLA12_ND-172,1,-99.34187,47.21146,EUTROPHIC,317.0,82.24,0.90428,2713.0,-4.10837512925,26.5794904318,22.2491130556,0.222003375664,412.173043903,3.52669231726,11.3784630111,8.23958246145,66.7038942424,59.3103123418,70.6878246157,43.4167268064,63.9200969699,5.20057815472,57.2626793686,13.3719143929,9.15427922117,4.40964180171,-0.100616232035,3.28013988199,3.10230214515,-1.50506269153,7.90581031266,5.75890177388,6.02144327064,2012-07-30,7,43.4167268064,70.6878246157,59.3103123418,66.7038942424,8.23958246145,6446161.0065,15.6789953188,11662017.5602,0.552748353638,24.295,24.2566666667,24.16,1.66485769191,0.000171494012696,0.509739649455,0.135
NLA12_ND-173,1,-99.28809,46.4044,EUTROPHIC,81.0,3.004,0.8401,1831.0,-15.1588356801,53.3145090608,37.1218933928,1.03378235445,369.996649412,6.03574548855,17.1056050099,9.98527696973,101.716750124,69.001443566,32.3322506045,41.4039068504,36.509348624,9.05122243824,28.2989912469,9.61295032251,8.94315816723,1.0999447339,-0.174234346611,3.97620850915,3.61420691397,0.0332242650052,7.51261754467,4.39444915467,5.91349394995,2012-06-21,6,32.3322506045,69.001443566,101.716750124,9.98527696973,17.1056050099,526650.9942,13.174293358,563069.4975,0.935321477257,19.245,19.2442857143,19.24,1.25,3.89638269451e-05,0.223143551314,0.005
NLA12_ND-178,1,-99.83498,48.95727,EUTROPHIC,51.0,2.868,0.12086,950.0,-3.13536354073,19.9253986659,16.7188028889,0.0712318894544,490.476285189,14.7451015115,11.2146274149,33.2992408276,65.1774045527,42.8687098622,92.9457748234,39.5131137371,50.1756003499,6.45447951555,68.7953322232,52.0228520334,13.2640483379,1.05361492274,-2.11312242805,2.9919952328,2.81653400754,-2.64181467524,6.85646198459,3.93182563272,6.1953769296,2012-06-14,6,92.9457748234,42.8687098622,65.1774045527,33.2992408276,11.2146274149,79064.4257,11.2780183143,884243.9501,0.0894147205543,18.21,17.0411111111,14.9,4.46170290181,0.00258765181117,1.49553050971,3.31
NLA12_ND-186,1,-103.66126,48.57383,HYPEREUTROPHIC,68.0,8.16,0.09689,1194.0,-1.92105991558,63.7708592215,61.7560218867,0.0937750424122,344.937547824,6.83686634706,12.8287673152,6.20082155478,38.4530594169,71.8424275757,71.68495197,43.6201132099,13.2275720834,2.42502883891,33.5401498285,30.3701676664,13.9076220171,2.09924416898,-2.33417896459,4.15529633399,4.12319149119,-2.36685653074,7.08506429395,4.21950770518,5.84336337984,2012-06-18,6,71.68495197,71.8424275757,38.4530594169,6.20082155478,12.8287673152,108435.4614,11.5939104492,3194255.7857,0.0339470188597,19.1,18.9,18.5,0.75,0.00151234333299,-0.287682072452,0.6
NLA12_ND-187,1,-101.5304,48.00797,MESOTROPHIC,43.0,7.04,0.23839,1054.0,3.60255263217,57.5429931016,60.6866563994,0.458891771257,435.296782482,5.32074682323,16.4015013649,16.753569356,90.4874776504,59.728780033,83.3471989735,20.0231991824,25.8850634767,5.41577399142,61.915162452,31.6112297986,18.4070793798,1.95160817017,-1.43384729098,4.05253237453,4.10572384522,-0.778940889194,6.9603477291,3.76120011569,6.07602805704,2012-06-26,6,83.3471989735,59.728780033,90.4874776504,16.753569356,16.4015013649,1042.9715,6.9498291296,3781304.3437,0.000275823209454,20.25,19.1642857143,17.6,10.1,0.00178253872086,2.31253542385,2.65
NLA12_ND-190,1,-99.18439,48.54641,EUTROPHIC,359.0,229.7142857,2.98671,4781.0,-2.30279248513,21.0302954272,18.6358081965,0.091693360047,433.056747605,5.62743413424,6.25445360404,14.9475861115,32.2445097976,45.6534851109,79.2322506432,53.3156228746,74.2310882317,7.65900059075,63.5597063336,41.2924687239,9.03914144913,5.43683630062,1.09417244714,3.04596403751,2.92508490181,-2.38930531186,8.47240500863,5.88332238849,6.07086877624,2012-08-02,8,74.2310882317,53.3156228746,79.2322506432,45.6534851109,32.2445097976,19521449.9612,16.787024417,29242192.1747,0.667578198125,23.35,23.1,22.8,0.55,0.00231482706761,-0.597837000756,0.55
NLA12_ND-193,1,-99.22789,47.08327,,279.0,81.12,24.1904,3333.0,-4.50628839322,29.1538249216,24.404032438,0.243505328393,397.534449973,3.233128092,12.0450634396,7.88842167446,63.0575775178,61.0289421957,70.8445734293,44.378970037,54.7853720803,5.34916749179,54.2987958267,12.0088443142,8.61559387396,4.39592953984,3.18595586024,3.37258611934,3.1947483825,-1.41261645418,8.11162807831,5.63121178182,5.98528159694,2012-07-26,7,44.378970037,70.8445734293,61.0289421957,63.0575775178,7.88842167446,11428302.4723,16.2516035096,11718195.0687,0.975261326962,,,,,,,
NLA12_ND-194,1,-102.12305,48.72463,HYPEREUTROPHIC,599.0,460.8,4.9078,5738.0,-13.6151352435,75.2443382817,61.458075935,0.171125400365,387.850518403,10.6513481768,12.0458659803,11.6753200795,67.4127307364,66.4268108016,77.5467562997,36.7124382077,19.2094167873,6.31393141988,36.1032928992,30.9864143547,12.7661926603,6.13296410938,1.59082577622,4.32074066202,4.11835525024,-1.76535865577,8.65486599654,6.39526159812,5.96062000354,2012-07-31,7,36.7124382077,77.5467562997,66.4268108016,67.4127307364,11.6753200795,62787965.7106,17.9552739843,67211141.1743,0.934189847302,24.995,24.4257142857,23.12,2.1,0.0104904585019,0.741937344729,1.875
NLA12_ND-196,1,-99.84419,47.24207,EUTROPHIC,91.0,17.17333333,0.78444,1901.0,-13.3721610207,23.4203942217,9.82987904583,0.218354283496,406.605129299,4.68417122767,10.1178782697,8.51240555445,77.4805183214,54.9781781061,66.998685527,42.4825453546,56.1004356883,4.46565287568,55.8479084036,14.1892637664,10.7474862045,2.84335779293,-0.242785191569,3.15360719072,2.28542662949,-1.52163638167,7.55013534249,4.51085950652,6.00784251621,2012-07-05,7,42.4825453546,66.998685527,54.9781781061,77.4805183214,8.51240555445,37874.9228,10.5420445045,507952.4742,0.0745639104518,24.3,24.275,24.2,2.41176470588,0.000245040120287,0.880358722647,0.1
NLA12_ND-198,1,-99.98119,48.87739,EUTROPHIC,78.0,8.4,0.1386,1875.0,-0.0,0.0,0.0,0.0,485.858248472,13.3897466063,10.0122950673,35.7694847584,66.3360152543,38.791714251,96.6620686352,37.4691519141,49.6126933694,6.80971363187,68.6149825454,49.5635450184,12.8268374205,2.12823170585,-1.97616319223,-inf,-inf,-inf,7.5363639384,4.35670882669,6.18591691155,2012-08-01,8,49.6126933694,37.4691519141,96.6620686352,38.791714251,66.3360152543,150040.7023,11.9186618849,6259349.6982,0.023970653428,25.0,25.0,25.0,0.25,-0.0,-1.38629436112,0.0
NLA12_ND-199,1,-100.27634,47.84719,EUTROPHIC,61.0,6.24,2.97502,2515.0,-57.0497370873,96.2076077904,38.45378304,0.704085180455,424.839949846,8.15960800648,12.5153344572,19.7183576822,70.1834781766,53.4000412524,61.6742361486,33.3866987228,33.2883137465,4.47610425949,86.0706349313,28.4079762697,13.559166193,1.83098018238,1.09025076166,4.56650843761,3.64945707967,-0.350855935178,7.83002808253,4.11087386417,6.0517125094,2012-08-22,8,33.2883137465,33.3866987228,61.6742361486,53.4000412524,70.1834781766,70177.7173,11.1587861222,419467.4767,0.16730192732,20.73,20.66,20.48,1.6,0.00124979090837,0.470003629246,0.25
NLA12_ND-202,1,-103.06429,48.66563,MESOTROPHIC,67.0,39.2,0.16962,4213.0,-6.77718099322,63.1580573218,56.0993944931,0.281479726968,357.770974068,9.65198161985,13.7902968207,5.97858355301,36.262917955,70.6394274831,84.2905531653,38.6582148543,11.6077156024,3.35652602145,36.47800992,33.2141746581,13.8425724144,3.6686767468,-1.77419463805,4.14564043087,4.02712501912,-1.26769485187,8.34593026198,4.20469261939,5.87989304444,2012-08-02,8,11.6077156024,38.6582148543,84.2905531653,70.6394274831,36.262917955,1061347.521,13.875049905,3172371.3559,0.334559672223,25.7,25.1,23.2,1.25,0.00978362486354,0.223143551314,2.5
NLA12_NE-101,1,-99.27561,40.05678,MESOTROPHIC,219.0,27.36,1.01186,923.0,18.7602354671,53.3881847088,61.1964805871,10.9519406329,290.468312491,1.47473131334,22.4999743286,14.2501405265,75.584511148,24.4781585586,29.0360454913,57.2139811219,16.8444228368,15.0566174126,14.1558170862,0.306600940526,19.5673117269,3.30908209275,0.0117902213745,3.97758946135,4.11408968112,2.39351666731,6.8276292345,5.38907172982,5.67149449114,2012-07-22,7,57.2139811219,29.0360454913,24.4781585586,75.584511148,14.2501405265,1111356.5049,13.9210919036,2076443.1597,0.53522125068,27.6,26.8,24.9,8.23229830651,0.00205497869122,2.1080652353,2.7
NLA12_NE-101,2,-99.28937,40.05357,MESOTROPHIC,267.0,16.64,0.10224,993.0,18.7602354671,53.3881847088,61.1964805871,10.9519406329,290.468312491,1.47473131334,22.4999743286,14.2501405265,75.584511148,24.4781585586,29.0360454913,57.2139811219,16.8444228368,15.0566174126,14.1558170862,0.306600940526,19.5673117269,2.81180943539,-2.28043228835,3.97758946135,4.11408968112,2.39351666731,6.90073066405,5.5872486584,5.67149449114,2012-08-26,8,16.8444228368,57.2139811219,29.0360454913,24.4781585586,75.584511148,810463.0013,13.6053609699,1928930.5877,0.420161827734,,,,,,,
NLA12_NE-102,1,-100.59126,42.53317,HYPEREUTROPHIC,498.0,182.6666667,0.91381,7750.0,-0.0,0.0,0.0,0.0,291.829350621,5.26854914427,32.4849345684,8.7443780899,92.8638101518,32.6270385385,33.0205141604,35.7968551517,12.2748225927,15.0129594207,3.6344011724,10.028680563,10.0724070668,5.20766299846,-0.0901326065992,-inf,-inf,-inf,8.95544812235,6.21060007702,5.67616921575,2012-08-18,8,12.2748225927,35.7968551517,33.0205141604,32.6270385385,92.8638101518,19856331.3794,16.8040334754,78073220.105,0.254329606909,19.2,19.12,19.0,0.6875,0.000773162446611,-0.374693449441,0.2
NLA12_NE-103,1,-100.67326,40.35666,EUTROPHIC,310.0,32.26666667,0.06594,1058.0,36.8220193953,58.0483738643,85.3068797261,9.56351552696,267.585674344,0.603596252917,18.350165492,11.1631652158,85.4600696861,29.6687600474,25.2269237338,49.1317039995,13.9192268069,5.43767675418,11.9603554036,0.0,16.6640309523,3.47403470572,-2.71901004134,4.06127669508,4.44625510454,2.25795539241,6.96413561242,5.73657229748,5.58943979298,2012-07-19,7,49.1317039995,25.2269237338,29.6687600474,85.4600696861,11.1631652158,,,,,26.85,26.3909090909,26.0,1.16436192437,0.0015884611703,0.152173232569,0.85
NLA12_NE-104,1,-98.65727,41.76522,,237.0,157.86,0.17042,2304.0,4.5970731768,7.93913212907,7.35676796488,5.17943728365,340.057483864,3.19237026708,36.259321971,14.7939182,104.266842868,87.1776440031,21.6102340259,22.0833926923,18.3942982584,4.2675360121,8.85381281963,5.33885266477,13.8192600819,5.06170856428,-1.76948930058,2.07180396564,1.99562070109,1.64469641787,7.74240202182,5.46806014114,5.82911467351,2012-07-23,7,22.0833926923,21.6102340259,87.1776440031,104.266842868,14.7939182,12211265.0532,16.3178694487,12380013.0623,0.986369318978,26.8,26.65,26.2,2.1,0.00264279765009,0.741937344729,0.6
NLA12_NE-105,1,-100.52987,42.50433,EUTROPHIC,450.0,48.467,3.93429,3663.0,-0.150865316154,0.887771741753,0.53293646266,0.203969962939,289.717221656,5.4907394356,33.3420507602,9.03541129283,93.5889996652,32.4104601154,33.4532887944,32.5929003231,12.6171304119,15.2502858977,3.29928973686,9.13330873751,9.5033564856,3.88088315399,1.36973043357,-0.119040616608,-0.629353068939,-1.58978253648,8.20603776278,6.10924758276,5.66890534953,2012-08-17,8,12.6171304119,32.5929003231,33.4532887944,32.4104601154,93.5889996652,6789987.8267,15.7309597067,13287147.5277,0.511019224596,20.0,20.0,20.0,0.25,-0.0,-1.38629436112,0.0
NLA12_NE-106,1,-96.84016,41.03693,MESOTROPHIC,144.0,98.66666667,1.29929,1905.0,0.645926910124,79.536486689,74.6745844319,5.50783306257,463.127481959,2.91891113357,47.1740503427,22.0719421137,74.46707088,107.459069049,79.3805868664,5.04848107654,18.1795952579,19.6422979895,35.4881795478,11.6134942981,39.6838034044,4.59174716569,0.261817961425,4.37621586844,4.31313979906,1.70617127223,7.55223728756,4.96981329958,6.13800235519,2012-07-23,7,5.04848107654,79.3805868664,107.459069049,74.46707088,22.0719421137,18818525.8385,16.7503523595,18867958.3427,0.997380081973,29.75,29.1714285714,28.5,1.1856562937,0.00346335541942,0.170296455623,1.25
NLA12_NE-107,1,-102.52301,41.78703,EUTROPHIC,277.0,28.0,0.15962,4450.0,-0.0,0.0,0.0,0.0,198.698677519,2.94127187649,17.1201911084,1.57054250552,50.7672514938,11.3472305213,28.7459026488,29.1174552951,17.8963251041,9.04181006576,18.2872354329,4.49370052404,7.36976094238,3.33220451018,-1.83495928853,-inf,-inf,-inf,8.40065937516,5.62401750619,5.29178949387,2012-08-08,8,17.8963251041,29.1174552951,28.7459026488,11.3472305213,50.7672514938,194286.6499,12.1770899243,53973010.9268,0.0035997000457,24.85,24.15,23.1,0.55,0.0166145156006,-0.597837000756,1.75
NLA12_NE-108,1,-100.64791,42.45256,EUTROPHIC,673.0,269.3333333,13.33645,6225.0,-0.0,0.0,0.0,0.0,279.634460661,5.45759493469,32.5609649716,6.63414653705,89.9662561128,30.8197976343,32.7662640956,32.215226693,11.4317160384,15.4989858772,3.90985111714,8.71261314514,9.66104350375,5.59594976973,2.59050088813,-inf,-inf,-inf,8.73632872133,6.51174532964,5.63348325262,2012-08-17,8,11.4317160384,32.215226693,32.7662640956,30.8197976343,89.9662561128,11964863.5612,16.2974848761,240617803.039,0.0497255955714,18.65,18.62,18.5,1.05,0.00187435724162,0.0487901641694,0.15
NLA12_NE-109,1,-100.77833,41.04609,EUTROPHIC,59.0,12.01333333,0.09793,723.0,0.151250545598,8.32714835639,7.21181451327,1.26658489646,234.543237555,1.38384516842,19.4397330044,16.5374169113,84.441954235,28.4894642871,14.0446457875,36.8885424046,10.0619440416,3.70609161945,9.54581970858,0.294978472863,9.70880191369,2.48601714379,-2.32350234125,2.1195210634,1.97572058583,0.236324220556,6.58340922216,4.07753744391,5.45763995279,2012-07-20,7,36.8885424046,14.0446457875,28.4894642871,84.441954235,16.5374169113,115289.9073,11.6552051682,1390328.4719,0.0829227838098,26.1,25.9666666667,25.6,4.19714557222,0.000777571374275,1.43440466858,0.5
